等号,关键字,字体,字形,字数,编号,编号位置,word对象,缩进,对齐方式,大纲级别,标点,中文比例,邮箱符号,字号
0,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.08333333333333333
0,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.08333333333333333
0,0,Arial,-1,1,5,2,0,0,3,2,0,0,1,0.3333333333333333
0,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.08333333333333333
0,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.08333333333333333
0,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.08333333333333333
0,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.08333333333333333
0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.995,0.08333333333333333
0,0,宋体,0,1,7,2,0,-1,3,10,0,1,1,0.08333333333333333
0,0,宋体,0,1,7,2,0,-1,3,10,0,1,1,0.08333333333333333
0,0,宋体,0,1,7,2,0,-1,3,10,0,1,1,0.08333333333333333
0,0,宋体,0,1,7,2,0,-1,3,10,0,1,1,0.08333333333333333
0,0,宋体,0,1,7,2,0,-1,3,10,0,1,1,0.08333333333333333
0,0,宋体,-1,1,5,2,0,0,1,1,0,0,1,1.0
0,0,Arial,-1,1,5,2,0,0,3,2,0,0,1,0.3333333333333333
0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.965,0.08333333333333333
0,0,Arial,-1,1,5,2,0,0,3,2,0,0,1,0.3333333333333333
0,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.08333333333333333
0,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.08333333333333333
0,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.08333333333333333
0,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.08333333333333333
0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.785,0.08333333333333333
0,0,宋体,0,1,7,2,0,-1,3,10,0,1,0.72,0.08333333333333333
0,0,宋体,0,1,7,2,0,-1,3,10,0,1,0.6111111,0.08333333333333333
0,0,宋体,0,1,7,2,0,-1,3,10,0,1,1,0.08333333333333333
0,0,宋体,0,0,7,2,0,-1,3,10,0,1,0.9230769,0.08333333333333333
0,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.3333333333333333
0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.08333333333333333
0,0,宋体,0,1,7,2,0,-1,3,10,0,1,0.7777778,0.08333333333333333
0,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.3333333333333333
0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.08333333333333333
0,0,宋体,0,1,7,2,0,-1,3,10,0,1,0.8333333,0.08333333333333333
0,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.3333333333333333
0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.7,0.08333333333333333
0,0,宋体,0,1,7,2,0,-1,3,10,0,1,0.7037037,0.08333333333333333
0,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.3333333333333333
0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.5555556,0.08333333333333333
0,0,宋体,0,1,5,0,0,1,3,10,0,1,0.8103448,0.08333333333333333
0,0,宋体,0,1,5,2,0,1,3,10,0,1,0.6923077,0.08333333333333333
0,0,宋体,0,1,5,2,0,1,3,10,0,1,0.6111111,0.08333333333333333
0,0,宋体,0,1,5,2,0,1,3,10,0,1,0.6285715,0.08333333333333333
0,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.3333333333333333
0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.625,0.08333333333333333
0,0,宋体,0,1,5,2,0,1,3,10,0,1,0.3561644,0.08333333333333333
0,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.3333333333333333
0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.7,0.08333333333333333
0,0,宋体,0,1,5,0,0,0,3,10,0,1,1,0.08333333333333333
0,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.3333333333333333
0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.7,0.08333333333333333
0,0,宋体,0,1,5,2,0,1,3,10,0,1,0.8157895,0.08333333333333333
0,0,宋体,0,1,5,0,2,0,3,10,0,0,0,0.3333333333333333
0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.08333333333333333
0,0,宋体,0,1,5,0,0,0,3,10,0,1,1,0.08333333333333333
0,0,宋体,0,1,7,2,0,-1,3,10,0,1,0.9014084,0.08333333333333333
0,0,宋体,0,1,7,2,0,-1,3,10,0,1,0.95,0.08333333333333333
0,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.08333333333333333
0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9793103,0.08333333333333333
0,0,TimesNewRoman,0,1,5,0,4,0,1,10,0,0,0,0.08333333333333333
0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.08333333333333333
0,0,宋体,-1,1,5,0,0,0,3,3,0,0,1,0.08333333333333333
0,0,宋体,0,0,5,0,0,0,3,10,0,1,0.9736842,0.08333333333333333
0,0,TimesNewRoman,0,1,5,0,4,0,1,10,0,0,0,0.08333333333333333
0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.08333333333333333
0,0,宋体,0,1,5,0,0,0,3,10,0,0,1,0.08333333333333333
0,0,TimesNewRoman,0,1,5,0,4,-1,1,10,0,0,0,0.08333333333333333
0,0,TimesNewRoman,0,1,5,0,0,-1,1,10,0,0,1,0.08333333333333333
0,0,宋体,0,1,5,0,0,1,3,10,0,0,1,0.08333333333333333
0,0,TimesNewRoman,0,1,5,0,4,1,1,10,0,0,0,0.08333333333333333
0,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.08333333333333333
0,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.08333333333333333
0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9827586,0.08333333333333333
0,0,宋体,0,1,5,0,2,1,1,10,0,0,0,0.08333333333333333
0,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.08333333333333333
0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.96,0.08333333333333333
0,0,宋体,0,1,5,0,2,1,1,10,0,0,0,0.08333333333333333
0,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.08333333333333333
0,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.08333333333333333
0,0,宋体,0,1,5,2,0,1,3,10,0,1,1,0.08333333333333333
0,0,宋体,0,1,5,2,0,1,3,10,0,1,1,0.08333333333333333
0,0,宋体,0,1,5,2,0,1,3,10,0,1,0.9221557,0.08333333333333333
0,0,宋体,0,0,5,0,0,0,3,10,0,1,0.9885057,0.08333333333333333
0,0,宋体,0,1,5,0,2,1,1,10,0,0,0,0.08333333333333333
0,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.08333333333333333
0,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,7,2,0,1,3,10,0,1,0.9105691,0.08333333333333333
1,0,宋体,0,1,7,2,0,1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,7,2,0,1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,7,2,0,1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.9767442,0.08333333333333333
1,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.08333333333333333
1,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.08333333333333333
1,0,宋体,0,1,5,0,0,0,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,5,2,0,1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,5,2,0,1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,5,2,0,1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,5,2,0,1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.9833333,0.08333333333333333
1,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.08333333333333333
1,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.08333333333333333
1,0,宋体,0,1,5,0,0,0,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.08333333333333333
1,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.08333333333333333
1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.9771429,0.08333333333333333
1,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.08333333333333333
1,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.08333333333333333
1,0,Arial,-1,1,5,2,0,0,3,2,0,0,1,0.3333333333333333
1,0,宋体,0,1,3,2,0,-1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,0,7,2,0,-1,3,10,0,1,0.9795918,0.08333333333333333
1,0,宋体,0,1,7,2,0,-1,3,10,0,1,0.9760479,0.08333333333333333
1,0,宋体,0,1,3,2,0,-1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,0,7,2,0,1,3,10,0,1,0.9562842,0.08333333333333333
1,0,宋体,0,0,7,2,0,1,3,10,0,1,0.9375,0.08333333333333333
1,0,宋体,0,1,7,2,0,1,3,10,0,1,0.96,0.08333333333333333
1,0,宋体,0,1,7,2,0,1,3,10,0,1,0.954023,0.08333333333333333
1,0,宋体,0,1,3,2,0,-1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,7,2,0,-1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,0,7,2,0,-1,3,10,0,1,1,0.08333333333333333
1,0,Arial,-1,1,5,2,0,0,3,2,0,0,1,0.3333333333333333
1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.945,0.08333333333333333
1,0,宋体,0,1,3,2,0,-1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,3,2,0,-1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,3,2,0,-1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,3,2,0,-1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,3,2,0,-1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,3,2,0,-1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,3,2,0,-1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,3,2,0,-1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,3,2,0,-1,3,10,0,1,1,0.08333333333333333
1,0,Arial,-1,1,5,2,0,0,3,2,0,0,1,0.3333333333333333
1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9931973,0.08333333333333333
1,0,宋体,-1,1,5,2,0,0,1,1,0,0,1,1.0
1,0,Arial,-1,1,5,2,0,0,3,2,0,0,1,0.3333333333333333
1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.08333333333333333
1,0,Arial,-1,1,5,2,0,0,3,2,0,0,1,0.3333333333333333
1,0,宋体,0,1,5,0,4,1,1,10,0,0,0,0.08333333333333333
1,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.08333333333333333
1,0,Arial,-1,1,5,2,0,0,3,2,0,0,1,0.3333333333333333
1,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,5,0,2,1,1,10,0,0,0,0.08333333333333333
1,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.08333333333333333
1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.705,0.08333333333333333
1,0,Consolas,0,0,5,0,0,0,4,10,0,0,0,0.0
1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.8064516,0.08333333333333333
1,0,Consolas,0,0,5,0,0,1,3,10,0,1,0.0483871,0.0
1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.7586207,0.08333333333333333
1,0,宋体,-1,1,5,0,0,0,3,3,0,0,1,0.08333333333333333
1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,5,0,2,1,1,10,0,0,0,0.08333333333333333
1,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.08333333333333333
1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.585,0.08333333333333333
1,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.08333333333333333
1,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,5,0,2,1,1,10,0,0,0,0.08333333333333333
1,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.08333333333333333
1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.995,0.08333333333333333
1,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.08333333333333333
1,0,Consolas,-1,0,5,0,0,1,3,10,0,1,0.7124183,0.0
1,0,宋体,0,1,5,0,2,1,1,10,0,0,0,0.08333333333333333
1,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.08333333333333333
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.84,0.08333333333333333
1,0,Consolas,0,0,5,0,0,0,4,10,0,1,0,0.0
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.9596774,0.08333333333333333
1,0,Consolas,0,0,5,0,0,1,4,10,0,1,0,0.0
1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.74,0.08333333333333333
1,0,Consolas,0,0,5,0,0,0,4,10,0,1,0,0.0
1,0,宋体,0,0,5,0,0,0,4,10,0,1,0.8194444,0.08333333333333333
1,0,宋体,0,1,5,0,2,1,1,10,0,0,0,0.08333333333333333
1,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.08333333333333333
1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.85,0.08333333333333333
1,0,宋体,0,1,5,0,2,1,1,10,0,0,0,0.08333333333333333
1,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.08333333333333333
1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.885,0.08333333333333333
1,0,宋体,-1,1,5,0,0,1,3,3,0,0,1,0.08333333333333333
1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,5,0,2,1,1,10,0,0,0,0.08333333333333333
1,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.08333333333333333
1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.845,0.08333333333333333
1,0,Consolas,0,0,5,0,0,0,4,10,0,1,0,0.0
1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,5,0,2,1,1,10,0,0,0,0.08333333333333333
1,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.08333333333333333
1,0,宋体,-1,1,5,0,0,0,3,3,0,0,1,0.08333333333333333
1,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.08333333333333333
1,0,Consolas,0,1,5,0,2,1,1,10,0,0,0,0.08333333333333333
1,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.08333333333333333
1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.08333333333333333
1,0,Consolas,0,1,5,0,2,1,1,10,0,0,0,0.08333333333333333
1,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.08333333333333333
1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.86,0.08333333333333333
1,0,Consolas,0,0,5,0,0,0,4,10,0,1,0,0.0
1,0,宋体,0,1,5,0,0,1,4,10,0,1,0.5272727,0.08333333333333333
1,0,Consolas,0,1,5,0,0,0,4,10,0,1,0,0.0
1,0,宋体,0,1,5,0,0,0,4,10,0,0,0.6,0.08333333333333333
1,0,Consolas,0,1,5,0,0,0,4,10,0,1,0,0.0
1,0,宋体,0,1,5,0,0,0,4,10,0,0,0.6296296,0.08333333333333333
1,0,Consolas,0,0,5,0,0,0,4,10,0,1,0,0.0
1,0,宋体,0,1,5,0,0,0,4,10,0,0,0.3333333,0.08333333333333333
1,0,Consolas,0,1,5,0,0,0,4,10,0,1,0,0.0
1,0,宋体,0,1,5,0,0,0,4,10,0,1,0.5217391,0.08333333333333333
1,0,Consolas,0,1,5,0,0,0,4,10,0,1,0,0.0
1,0,宋体,0,1,5,0,0,0,4,10,0,0,0.2380952,0.08333333333333333
1,0,Consolas,0,0,5,0,0,0,4,10,0,1,0.1182796,0.0
1,0,宋体,0,1,5,0,0,0,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.08333333333333333
1,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.08333333333333333
1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.99,0.08333333333333333
1,0,宋体,-1,1,5,0,0,0,3,3,0,0,1,0.08333333333333333
1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.08333333333333333
1,0,TimesNewRoman,0,1,5,0,2,1,1,10,0,0,0,0.08333333333333333
1,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.08333333333333333
1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.8512821,0.08333333333333333
1,0,TimesNewRoman,0,1,5,0,2,1,1,10,0,0,0,0.08333333333333333
1,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.08333333333333333
1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.975,0.08333333333333333
1,0,宋体,-1,1,5,0,0,0,1,1,0,0,1,1.0
1,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.08333333333333333
1,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.08333333333333333
1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9556962,0.08333333333333333
1,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.08333333333333333
1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.08333333333333333
1,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.08333333333333333
1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.8848921,0.08333333333333333
1,0,宋体,0,1,3,2,0,-1,3,10,0,0,1,0.08333333333333333
1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.9473684,0.08333333333333333
1,0,宋体,0,1,3,2,0,-1,3,10,0,0,1,0.08333333333333333
1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,3,2,0,-1,3,10,0,0,1,0.08333333333333333
1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,5,0,0,0,3,10,0,1,1,0.08333333333333333
1,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.08333333333333333
1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.96875,0.08333333333333333
1,0,宋体,0,1,7,2,0,-1,3,10,0,0,1,0.08333333333333333
1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,7,2,0,-1,3,10,0,0,1,0.08333333333333333
1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.08333333333333333
1,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.08333333333333333
1,0,宋体,0,1,3,2,0,-1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,3,2,0,-1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,3,2,0,-1,3,10,0,1,1,0.08333333333333333
1,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.08333333333333333
1,0,宋体,0,1,7,2,0,-1,3,10,0,1,1,0.08333333333333333
1,0,Arial,-1,1,5,2,0,0,3,2,0,0,1,0.3333333333333333
1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,3,2,0,-1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,3,2,0,-1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,3,2,0,-1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,3,2,0,-1,3,10,0,1,1,0.08333333333333333
1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.08333333333333333
1,0,宋体,-1,1,5,0,0,0,1,1,0,0,1,1.0
1,0,宋体,0,0,5,0,0,0,3,10,0,0,0.99,0.08333333333333333
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.21428571428571427
0,4,黑体,-1,1,5,0,0,0,3,10,0,0,0.5555556,0.21428571428571427
0,0,TimesNewRoman,0,0,5,0,0,1,3,10,0,1,0,0.21428571428571427
0,2,TimesNewRoman,-1,1,5,0,0,0,3,10,0,0,0,0.21428571428571427
0,0,宋体,-1,1,5,2,0,-1,1,1,0,0,1,1.0
0,0,宋体,-1,1,5,2,0,0,3,2,0,0,1,0.42857142857142855
0,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.21428571428571427
0,0,宋体,-1,1,5,2,0,0,3,2,0,0,1,0.42857142857142855
0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.995,0.21428571428571427
0,0,宋体,-1,1,5,2,0,-1,1,1,0,0,1,1.0
0,0,宋体,-1,1,5,2,0,0,3,2,0,0,0.3913043,0.42857142857142855
0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.92,0.21428571428571427
0,5,宋体,0,1,5,0,0,1,3,10,0,0,0.7,0.21428571428571427
0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.965,0.21428571428571427
0,0,宋体,0,1,5,2,0,1,3,10,0,0,1,0.21428571428571427
0,0,宋体,0,1,5,2,0,1,3,10,0,0,1,0.21428571428571427
0,0,宋体,0,1,5,2,0,1,3,10,0,0,1,0.21428571428571427
0,0,宋体,0,1,5,2,0,1,3,10,0,0,1,0.21428571428571427
0,0,宋体,0,1,5,2,0,1,3,10,0,0,1,0.21428571428571427
0,0,宋体,0,1,5,2,0,1,3,10,0,0,1,0.21428571428571427
0,0,宋体,0,1,5,2,0,1,3,10,0,0,1,0.21428571428571427
0,0,宋体,-1,1,5,2,0,0,3,2,0,0,0.625,0.42857142857142855
0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.7128205,0.21428571428571427
0,0,宋体,0,1,5,2,0,1,3,10,0,1,0.8571429,0.21428571428571427
0,0,宋体,0,1,5,2,0,1,3,10,0,1,1,0.21428571428571427
0,0,宋体,0,1,5,2,0,1,3,10,0,1,0.8888889,0.21428571428571427
0,0,宋体,0,1,5,2,0,1,3,10,0,1,0.9183673,0.21428571428571427
0,0,宋体,0,1,5,2,0,1,3,10,0,1,0.6363636,0.21428571428571427
0,0,宋体,0,1,5,2,0,1,3,10,0,1,0.8227848,0.21428571428571427
0,0,宋体,0,1,5,2,0,1,3,10,0,1,1,0.21428571428571427
0,0,宋体,0,1,5,0,0,1,3,10,0,1,0.75,0.21428571428571427
0,0,宋体,0,1,5,0,0,1,3,10,0,0,0.7333333,0.21428571428571427
0,0,宋体,0,1,5,0,0,1,3,10,0,1,0.6666667,0.21428571428571427
0,0,宋体,0,1,5,0,0,1,3,10,0,1,0.7058824,0.21428571428571427
0,0,宋体,0,1,5,0,0,1,3,10,0,1,0.7894737,0.21428571428571427
0,0,宋体,-1,1,5,2,0,0,3,2,0,0,0.4,0.42857142857142855
0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.855,0.21428571428571427
0,0,宋体,0,1,5,0,2,1,1,10,0,0,0,0.42857142857142855
0,5,宋体,0,1,5,0,0,1,1,10,0,0,0.7,0.0
0,0,宋体,-1,1,5,2,0,0,3,2,0,0,0.375,0.42857142857142855
0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.7828283,0.21428571428571427
0,0,宋体,0,1,5,0,4,0,3,10,0,0,0,0.42857142857142855
0,0,宋体,0,1,5,0,0,0,3,10,0,0,1,0.42857142857142855
0,0,宋体,-1,1,5,2,0,0,3,10,0,0,1,0.42857142857142855
0,0,宋体,0,1,5,0,0,0,3,10,0,1,0.5714286,0.21428571428571427
0,7,宋体,0,1,5,0,0,0,3,10,0,0,0.1111111,0.0
0,0,宋体,0,0,5,0,0,0,1,10,0,0,0.2643678,0.21428571428571427
0,7,宋体,0,1,5,0,0,0,3,10,0,0,0.2,0.0
0,0,宋体,0,0,5,0,0,0,1,10,0,0,0.2123288,0.21428571428571427
0,7,宋体,0,1,5,0,0,0,3,10,0,0,0.3333333,0.0
0,0,宋体,0,0,5,0,0,0,1,10,0,0,0.19,0.21428571428571427
0,7,宋体,0,1,5,0,0,0,3,10,0,0,0.3333333,0.0
0,0,宋体,0,0,5,0,0,0,1,10,0,0,0.17,0.21428571428571427
0,7,宋体,0,1,5,0,0,0,3,10,0,0,0.125,0.42857142857142855
0,0,宋体,0,0,5,0,0,0,1,10,0,0,0.195,0.21428571428571427
0,7,宋体,0,1,5,0,0,0,3,10,0,0,0.09090909,0.0
0,0,宋体,0,0,5,0,0,0,1,10,0,0,0.15,0.21428571428571427
0,7,宋体,0,1,5,0,0,0,3,10,0,0,0.1,0.0
0,0,宋体,0,0,5,0,0,0,1,10,0,0,0.2421875,0.21428571428571427
0,0,宋体,-1,1,5,2,0,0,3,10,0,0,0.3333333,0.42857142857142855
0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.74,0.21428571428571427
0,0,宋体,-1,1,5,2,0,-1,1,1,0,0,1,1.0
0,0,宋体,-1,1,5,2,0,0,3,2,0,0,1,0.42857142857142855
0,0,宋体,0,1,5,0,0,1,3,10,0,1,0.9833333,0.21428571428571427
0,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.21428571428571427
0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.905,0.21428571428571427
0,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.21428571428571427
0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.8477157,0.21428571428571427
0,0,宋体,-1,1,8,2,0,0,3,3,0,0,1,0.21428571428571427
0,0,宋体,0,1,5,0,0,1,3,10,0,1,0.9666666,0.21428571428571427
0,0,宋体,-1,1,5,2,0,0,3,2,0,0,1,0.42857142857142855
0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.990099,0.21428571428571427
0,0,宋体,0,1,5,2,0,1,4,10,0,1,1,0.21428571428571427
0,0,宋体,0,1,5,0,0,0,3,10,0,1,1,0.21428571428571427
0,0,宋体,0,1,5,0,0,0,3,10,0,0,1,0.21428571428571427
0,0,宋体,0,0,5,0,0,0,3,10,0,1,0.9649123,0.21428571428571427
0,0,宋体,0,1,5,0,0,0,3,10,0,1,1,0.21428571428571427
0,0,宋体,0,1,5,0,0,0,3,10,0,1,1,0.21428571428571427
0,0,宋体,0,0,5,0,0,0,3,10,0,1,1,0.21428571428571427
0,0,宋体,0,0,5,2,0,1,3,10,0,1,1,0.21428571428571427
0,0,宋体,0,0,5,0,0,1,4,10,0,0,0.9679487,0.21428571428571427
0,0,TimesNewRoman,0,1,5,0,4,1,4,10,0,0,0,0.21428571428571427
0,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.0
0,0,TimesNewRoman,0,1,5,0,4,0,3,10,0,0,0,0.21428571428571427
0,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.0
0,0,宋体,-1,1,5,2,0,0,3,2,0,0,1,0.42857142857142855
0,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.21428571428571427
0,0,宋体,0,1,5,2,0,1,3,10,0,1,1,0.21428571428571427
0,0,宋体,0,0,5,0,0,1,3,10,0,0,0.4117647,0.21428571428571427
0,0,宋体,0,1,5,2,0,1,3,10,0,1,1,0.21428571428571427
0,0,宋体,0,1,5,0,0,1,3,10,0,0,0.5714286,0.21428571428571427
0,0,宋体,0,1,5,2,0,1,3,10,0,1,1,0.21428571428571427
0,0,宋体,0,0,5,0,0,1,3,10,0,0,0.4,0.21428571428571427
0,0,宋体,-1,1,5,2,0,-1,1,1,0,0,1,1.0
0,0,宋体,-1,1,5,2,0,0,3,2,0,0,1,0.42857142857142855
0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.6974359,0.21428571428571427
