段落角色,等号,关键字,字体,字形,字数,编号,编号位置,word对象,缩进,对齐方式,大纲级别,标点,中文比例,邮箱符号,字号
16,1,0,Cambria,0,0,5,0,0,0,3,10,0,0,0.05978261,0.08333333333333333
15,1,0,宋体,0,1,5,0,0,0,3,10,0,1,1,0.08333333333333333
16,1,0,Cambria,0,0,5,0,0,0,3,10,0,0,0.1058201,0.08333333333333333
12,1,0,Cambria,-1,1,5,0,0,0,4,10,0,0,1,0.3333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.92,0.08333333333333333
16,1,0,Cambria,0,0,5,0,0,0,3,10,0,0,0.06666667,0.08333333333333333
12,1,0,Cambria,-1,1,5,0,0,0,4,10,0,0,0.3636364,0.3333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.545,0.08333333333333333
15,1,0,Cambria,0,0,5,0,0,0,3,10,0,0,0.1052632,0.08333333333333333
11,1,0,Calibri,-1,1,5,2,0,0,4,2,0,0,1,0.3333333333333333
12,1,0,Cambria,-1,1,5,0,0,0,3,10,0,0,0.7272727,0.3333333333333333
15,1,0,Cambria,0,0,5,0,0,0,3,10,0,1,0.6481481,0.08333333333333333
16,1,0,Cambria,0,0,5,0,0,0,3,10,1,1,0.005524862,0.08333333333333333
15,1,0,Cambria,0,0,5,0,0,0,3,10,0,0,0.3958333,0.08333333333333333
16,1,0,Cambria,0,0,5,0,0,0,3,10,0,1,0.08396947,0.08333333333333333
12,1,0,Cambria,-1,1,5,0,0,0,3,10,0,0,0.5,0.3333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.8552632,0.08333333333333333
16,1,0,Cambria,0,0,5,0,0,0,3,10,0,0,0,0.08333333333333333
11,1,0,Calibri,-1,1,5,2,0,0,4,2,0,0,1,0.3333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.9942529,0.08333333333333333
12,1,0,Cambria,-1,1,5,0,0,0,3,10,0,0,1,0.3333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.9175258,0.08333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,1,0.08333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.8837209,0.08333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.8297873,0.08333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.8333333,0.08333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.8548387,0.08333333333333333
12,1,0,Cambria,-1,1,5,0,0,0,4,10,0,0,1,0.3333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,1,0.08333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,1,0.08333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.8863636,0.08333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.9038461,0.08333333333333333
12,1,0,Cambria,-1,1,5,0,0,0,3,10,0,0,1,0.3333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,1,0.08333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,1,0.08333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,1,0.08333333333333333
12,1,0,Cambria,-1,1,5,0,0,0,3,10,0,0,1,0.3333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.9807692,0.08333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,1,0.08333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,1,0.08333333333333333
12,1,0,Cambria,-1,1,5,0,0,0,3,10,0,0,1,0.3333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.974026,0.08333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,1,0.08333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,1,0.08333333333333333
12,1,0,Cambria,-1,1,5,0,0,0,3,10,0,0,1,0.3333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,1,0.08333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.9807692,0.08333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,1,0.08333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,1,0.08333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,1,0.08333333333333333
15,1,0,Cambria,0,1,5,0,0,0,3,10,0,1,1,0.08333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,1,0.08333333333333333
12,1,0,Cambria,-1,1,5,0,0,0,3,10,0,0,1,0.3333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,1,0.08333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.8636364,0.08333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.9836066,0.08333333333333333
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,1,0.08333333333333333
10,1,0,宋体,-1,1,5,2,0,0,1,1,0,0,1,1.0
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.975,0.08333333333333333
18,1,0,宋体,-1,1,5,0,0,0,1,1,0,0,1,1.0
19,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.9949495,0.08333333333333333
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,0,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.21428571428571427
3,0,4,宋体,-1,1,5,0,0,0,3,10,0,1,0.5757576,0.21428571428571427
4,0,0,TimesNewRoman,0,0,5,0,0,1,3,10,0,1,0,0.42857142857142855
5,0,2,TimesNewRoman,-1,1,5,0,0,0,3,10,0,1,0.06153846,0.42857142857142855
10,0,0,宋体,-1,1,5,2,0,0,1,10,0,0,1,1.0
11,0,0,宋体,0,1,5,2,0,0,3,1,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.97,0.21428571428571427
11,0,0,宋体,0,1,5,2,0,0,3,1,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,0,3,1,0,1,0.99,0.21428571428571427
11,0,0,宋体,0,1,5,2,0,0,3,1,0,0,1,0.42857142857142855
12,0,0,宋体,0,1,8,2,0,0,3,1,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,0,3,1,0,1,0.8686869,0.21428571428571427
12,0,0,宋体,0,1,8,2,0,0,3,1,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,0,3,10,0,1,1,0.21428571428571427
10,0,0,宋体,-1,1,5,2,0,0,1,10,0,0,1,1.0
11,0,0,宋体,0,1,5,2,0,0,3,1,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.815,0.21428571428571427
11,0,0,宋体,0,1,5,2,0,0,3,1,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,3,1,0,1,1,0.21428571428571427
11,0,0,宋体,0,1,5,2,0,0,3,1,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.21428571428571427
10,0,0,宋体,-1,1,5,2,0,0,1,10,0,0,0.3636364,1.0
11,0,0,宋体,0,1,5,2,0,0,3,1,0,0,0.6,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,0,3,1,0,1,0.88,0.21428571428571427
12,0,0,宋体,0,1,8,2,0,0,3,1,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,0,3,1,0,0,0.38,0.21428571428571427
12,0,0,宋体,0,1,8,2,0,0,3,1,0,0,0.3636364,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,0,3,1,0,1,0.6834171,0.21428571428571427
11,0,0,宋体,0,1,5,2,0,0,3,1,0,1,1,0.42857142857142855
15,0,0,宋体,0,0,5,2,0,0,3,1,0,1,0.795,0.21428571428571427
11,0,0,宋体,0,1,5,2,0,0,3,1,0,0,0.5714286,0.42857142857142855
12,0,0,宋体,0,1,8,2,0,0,3,1,0,1,0.5714286,0.21428571428571427
15,0,0,宋体,0,0,8,2,0,0,3,1,0,1,0.805,0.21428571428571427
12,0,0,宋体,0,1,8,2,0,0,3,10,0,0,0.625,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.89,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,1,0.625,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,1,1,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,1,0.8125,0.21428571428571427
10,0,0,宋体,-1,1,5,2,0,0,1,1,0,0,1,1.0
11,0,0,宋体,0,1,5,2,0,0,3,1,0,1,1,0.42857142857142855
15,0,0,宋体,0,0,5,2,0,0,3,1,0,1,0.984375,0.21428571428571427
11,0,0,宋体,0,1,5,2,0,0,3,1,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,1,0.21428571428571427
6,0,0,宋体,0,1,5,0,0,0,3,1,0,0,1,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,1,3,1,0,0,1,0.42857142857142855
11,0,0,宋体,0,1,5,2,0,0,3,1,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,3,1,0,1,0.9296482,0.21428571428571427
10,0,0,宋体,-1,1,5,2,0,0,1,10,0,0,1,1.0
11,0,0,宋体,0,1,5,2,0,0,3,1,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.21428571428571427
11,0,0,宋体,0,1,5,0,0,0,3,10,0,0,0.9090909,0.42857142857142855
15,0,0,宋体,0,1,5,2,0,0,3,1,0,0,0.9090909,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,0,3,1,0,0,0.9090909,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,0,3,1,0,0,0.9230769,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,1,3,10,0,0,0.9230769,0.0
15,0,0,宋体,0,1,5,2,0,0,3,10,0,0,0.9090909,0.21428571428571427
6,0,0,宋体,0,1,5,0,0,0,1,10,0,0,1,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,0,3,10,0,0,0.9090909,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,0,3,10,0,0,0.8,0.21428571428571427
6,0,0,宋体,0,1,5,0,0,0,1,10,0,0,1,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.8,0.0
10,0,0,宋体,-1,1,5,2,0,0,1,10,0,0,0.5,1.0
11,0,0,宋体,0,1,5,2,0,0,3,10,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.8592965,0.21428571428571427
11,0,0,宋体,0,1,5,2,0,0,3,10,0,0,0.9230769,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.975,0.21428571428571427
11,0,0,宋体,0,1,5,2,0,0,3,10,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,3,10,0,0,0.87,0.21428571428571427
10,0,0,宋体,-1,1,5,2,0,0,1,10,0,0,1,1.0
11,0,0,宋体,0,1,5,2,0,0,3,10,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.965,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,1,3,10,0,0,0,0.42857142857142855
7,0,0,宋体,0,1,5,0,0,1,3,10,0,0,0.5714286,0.42857142857142855
15,0,0,宋体,0,1,5,0,0,1,3,10,0,1,0.3934426,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,1,3,10,0,0,0,0.42857142857142855
7,0,5,宋体,0,1,5,0,0,1,3,10,0,0,0.4166667,0.0
15,0,0,宋体,0,1,5,0,0,1,3,10,0,1,0.7209302,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,1,3,10,0,0,0,0.42857142857142855
7,0,5,宋体,0,1,5,0,0,1,3,10,0,0,1,0.42857142857142855
15,0,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.21428571428571427
11,0,0,宋体,0,1,5,2,0,0,3,10,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.7616279,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,0,3,10,0,0,0,0.42857142857142855
7,0,5,宋体,0,1,5,0,0,0,3,10,0,0,0.9285714,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.8503937,0.21428571428571427
10,0,0,宋体,-1,1,5,2,0,0,1,10,0,0,1,1.0
11,0,0,宋体,0,1,5,2,0,0,3,10,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.96,0.21428571428571427
11,0,0,宋体,0,1,5,2,0,0,3,10,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.21428571428571427
11,0,0,宋体,0,1,5,2,0,0,3,10,0,0,1,0.42857142857142855
12,0,0,宋体,0,1,8,2,0,0,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,1,3,10,0,1,0.8591549,0.21428571428571427
16,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,1,3,10,0,1,0.8870968,0.21428571428571427
16,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.08074534,0.21428571428571427
12,1,0,宋体,0,1,8,2,0,0,3,10,0,0,1,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.8288288,0.21428571428571427
16,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9130435,0.21428571428571427
6,1,0,宋体,0,1,5,0,2,1,3,10,0,0,0,0.21428571428571427
7,1,5,宋体,0,1,5,0,0,1,3,10,0,0,1,0.21428571428571427
12,1,0,宋体,0,1,8,2,0,0,3,10,0,0,1,0.21428571428571427
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.21428571428571427
6,1,0,宋体,0,1,5,0,2,1,3,10,0,0,0,0.21428571428571427
7,1,5,宋体,0,1,5,0,0,1,3,10,0,0,1,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9322034,0.21428571428571427
6,1,0,宋体,0,1,5,0,2,1,3,10,0,0,0,0.42857142857142855
7,1,5,宋体,0,1,5,0,0,1,3,10,0,0,1,0.21428571428571427
16,1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.21428571428571427
16,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.01290323,0.21428571428571427
12,1,0,宋体,0,1,8,2,0,0,3,10,0,0,1,0.21428571428571427
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.8245614,0.21428571428571427
6,1,0,宋体,0,1,5,0,2,1,3,10,0,0,0,0.42857142857142855
7,1,5,宋体,0,1,5,0,0,1,3,10,0,0,1,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9736842,0.21428571428571427
16,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0,0.21428571428571427
6,1,0,宋体,0,1,5,0,2,0,3,10,0,0,0,0.42857142857142855
6,1,0,宋体,0,1,5,0,2,0,3,10,0,0,0,0.42857142857142855
7,1,5,宋体,0,1,5,0,0,1,3,10,0,0,1,0.21428571428571427
7,1,5,宋体,0,1,5,0,0,1,3,10,0,0,1,0.21428571428571427
12,1,0,宋体,0,1,8,2,0,0,3,10,0,0,1,0.21428571428571427
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.9484536,0.21428571428571427
16,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0,0.21428571428571427
6,1,0,宋体,0,1,5,0,2,0,3,10,0,0,0,0.42857142857142855
6,1,0,宋体,0,1,5,0,2,0,3,10,0,0,0,0.42857142857142855
7,1,5,宋体,0,1,5,0,0,1,3,10,0,0,1,0.0
7,1,5,宋体,0,1,5,0,0,1,3,10,0,0,1,0.0
12,1,0,宋体,0,1,8,2,0,0,3,10,0,0,1,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9876543,0.21428571428571427
6,1,0,宋体,0,1,5,0,2,1,3,10,0,0,0,0.21428571428571427
7,1,5,宋体,0,1,5,0,0,1,3,10,0,0,1,0.21428571428571427
12,1,0,宋体,0,1,8,2,0,0,3,10,0,0,1,0.21428571428571427
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.929078,0.21428571428571427
6,1,0,宋体,0,1,5,0,2,1,3,10,0,0,0,0.21428571428571427
7,1,5,宋体,0,1,5,0,0,1,3,10,0,0,1,0.21428571428571427
12,1,0,宋体,0,1,8,2,0,0,3,10,0,0,1,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.21428571428571427
6,1,0,宋体,0,1,5,0,2,1,3,10,0,0,0,0.21428571428571427
7,1,5,宋体,0,1,5,0,0,1,3,10,0,0,1,0.21428571428571427
12,1,0,宋体,0,1,8,2,0,0,3,10,0,0,1,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.8756757,0.21428571428571427
12,1,0,宋体,0,1,8,2,0,0,3,10,0,0,1,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.92,0.21428571428571427
16,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0,0.21428571428571427
10,1,0,宋体,-1,1,2,2,0,0,1,10,0,0,1,1.0
11,1,0,宋体,0,1,5,2,0,0,3,10,0,0,1,0.42857142857142855
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.995,0.21428571428571427
18,1,0,宋体,-1,1,5,0,0,0,1,10,0,0,1,1.0
19,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.845,0.21428571428571427
19,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.9346734,0.21428571428571427
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9648241,0.21428571428571427
3,0,4,宋体,-1,1,5,0,0,0,4,10,0,0,1,0.21428571428571427
4,0,0,TimesNewRoman,0,0,5,0,0,1,3,10,0,1,0,0.42857142857142855
5,0,2,TimesNewRoman,-1,1,5,0,0,0,3,10,0,0,0.04301075,0.42857142857142855
10,0,0,Calibri,-1,1,5,0,0,0,1,1,0,0,1,1.0
11,0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.7121212,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
15,0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.9346734,0.21428571428571427
11,0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
12,0,0,Calibri,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.96,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,1,3,10,0,0,1,0.0
12,0,0,Calibri,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.985,0.21428571428571427
12,0,0,Calibri,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9586207,0.21428571428571427
12,0,0,Calibri,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.985,0.21428571428571427
10,0,0,宋体,-1,1,5,2,0,0,1,1,0,0,1,1.0
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.6388889,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
11,0,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.8994975,0.21428571428571427
12,0,0,Calibri,-1,1,8,2,0,0,4,3,0,0,0.5714286,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,0,4,10,0,1,0.725,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,1,3,10,0,0,0.4615385,0.0
6,0,0,宋体,0,1,5,0,2,1,4,10,0,0,0,0.42857142857142855
12,0,0,Calibri,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.85,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,1,3,10,0,0,0.3,0.0
6,0,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.42857142857142855
12,0,0,Calibri,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,4,10,0,1,0.7670454,0.21428571428571427
12,0,0,Calibri,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.7869822,0.21428571428571427
9,1,7,宋体,0,1,5,0,0,1,3,10,0,0,0.75,0.0
6,1,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.42857142857142855
12,1,0,Calibri,-1,1,8,2,0,0,4,3,0,0,0.5,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,4,10,0,0,0.8030303,0.21428571428571427
11,1,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
15,1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.965,0.21428571428571427
12,1,0,Calibri,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,4,10,0,0,0.705,0.21428571428571427
9,1,7,宋体,0,1,5,0,0,1,4,10,0,0,0.375,0.0
6,1,0,宋体,0,1,5,0,2,1,4,10,0,1,0,0.42857142857142855
12,1,0,Calibri,-1,1,8,2,0,0,4,3,0,0,0.7142857,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.835,0.21428571428571427
11,1,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
15,1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.9637306,0.21428571428571427
12,1,0,Calibri,-1,1,8,2,0,0,4,3,0,0,0.7142857,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.7463768,0.21428571428571427
9,1,7,宋体,0,1,5,0,0,1,4,10,0,0,0.6,0.0
6,1,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.42857142857142855
12,1,0,Calibri,-1,1,8,2,0,0,4,3,0,0,0.7142857,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.9157895,0.21428571428571427
12,1,0,Calibri,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,4,10,0,1,1,0.21428571428571427
12,1,0,Calibri,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,4,10,0,1,1,0.21428571428571427
12,1,0,Calibri,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,0,4,10,0,1,1,0.21428571428571427
11,1,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
15,1,0,宋体,-1,0,5,0,0,1,4,10,0,1,0.88,0.21428571428571427
11,1,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
15,1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.83,0.21428571428571427
9,1,7,宋体,0,1,5,0,0,1,4,10,0,0,1,0.21428571428571427
6,1,0,宋体,0,1,5,0,2,1,4,10,0,0,0,0.42857142857142855
11,1,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
15,1,0,宋体,0,1,5,0,0,1,4,10,0,1,0.9,0.21428571428571427
12,1,0,Calibri,-1,1,8,2,0,0,4,3,0,1,0.7272727,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.8,0.21428571428571427
12,1,0,Calibri,-1,1,8,2,0,0,4,3,0,1,0.7272727,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.78,0.21428571428571427
12,1,0,Calibri,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.77,0.21428571428571427
12,1,0,Calibri,-1,1,8,2,0,0,4,3,0,0,1,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.99,0.21428571428571427
16,1,0,宋体,0,0,5,0,0,1,4,10,0,0,0.1712329,0.21428571428571427
10,1,0,Calibri,-1,1,5,0,0,0,1,1,0,0,1,1.0
11,1,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
15,1,0,宋体,-1,1,5,0,0,0,3,10,0,1,0.952381,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,0,1,0.21428571428571427
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.972973,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,0,1,0.21428571428571427
15,1,0,Calibri,0,0,5,0,0,1,3,10,0,1,0.6785714,0.21428571428571427
6,1,0,Calibri,0,1,5,0,2,0,4,10,0,0,0,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.8928571,0.21428571428571427
6,1,0,宋体,0,1,5,0,2,1,4,10,0,0,0,0.42857142857142855
6,1,0,宋体,0,1,5,0,2,1,4,10,0,0,0,0.42857142857142855
15,1,0,宋体,0,1,5,2,0,-1,4,10,0,0,1,0.21428571428571427
15,1,0,Calibri,0,0,5,0,0,1,3,10,0,1,0.4375,0.21428571428571427
6,1,0,宋体,0,1,5,0,2,1,4,10,0,0,0,0.42857142857142855
15,1,0,Calibri,0,0,5,0,0,1,3,10,0,1,0.8819444,0.21428571428571427
6,1,0,宋体,0,1,5,0,2,1,4,10,0,0,0,0.42857142857142855
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,0,1,0.21428571428571427
15,1,0,Calibri,0,1,5,0,0,0,3,10,0,1,0.7,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,0,1,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.8,0.21428571428571427
6,1,0,宋体,0,1,5,0,2,1,4,10,0,0,0,0.42857142857142855
15,1,0,Calibri,0,0,5,0,0,1,3,10,0,1,0.8358209,0.21428571428571427
6,1,0,宋体,0,1,5,0,2,1,4,10,0,0,0,0.42857142857142855
6,1,0,宋体,0,1,5,0,2,1,4,10,0,0,0,0.42857142857142855
15,1,0,Calibri,0,0,5,0,0,1,3,10,0,1,0.5263158,0.21428571428571427
6,1,0,宋体,0,1,5,0,2,1,4,10,0,0,0,0.42857142857142855
15,1,0,Calibri,0,1,5,0,0,1,3,10,0,1,0.6956522,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,0,1,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,0,1,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,0,3,10,0,0,0.6666667,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,1,1,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.7142857,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,-1,3,10,0,0,1,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.7297297,0.21428571428571427
